"","ADL","AFD","AIM","AIN","AIY","ASEL","ASER","ASG","ASI","ASK","AVA","AVE","AVG","AVH","AVK","AVL","AVM","AWA","AWB","AWC","BAG","CAN","DA","DD","DVC","I5","IL1","IL2","LUA","NSM","OLL","OLQ","PHA","PVC","PVD","PVM","RIA","RIC","RIM","RIS","RMD","SMB","SMD","VB","VC","VD"
"kvs-1 X_-_7690990_7691523_7691603_7691734",10.0832474955604,0,0,0,0,-0.880019909374886,1.7039939894596,-0.343911408957176,0.0425748247609943,0,0,-5.44644314807856,0,-2.06539198744206,0,4.76445271854819,2.57537865800272,2.380812105865,-0.836633665988643,3.78690241358458,0,-1.21042926610003,0.89678000839039,0.286220871327254,0,0,0,-0.710429266100033,-4.77802735924352,-0.064856491971224,0.604098037736482,0,-0.147482837528604,-2.11218930060236,0,0,-0.260578075623842,9.38220111764239,-4.12147843312938,0,-4.1236044429785,0,-3.90712282518109,-3.43533203696745,0,-2.0627317856106
"xbx-6 V_+_9707018_9707087_9707156_9707531",-1.52887953693504,-3.69759267896982,0.948332215660963,1.26704558092136,0,-2.60306688392413,-5.27617782920696,-1.90659326502099,-0.7175192473062,-0.517878776642224,-4.39656144766098,-4.76409451658613,0.529845022418967,-1.28074247685053,2.95763853185575,13.5540338483622,0,-3.0054561785982,-0.621165500656178,-0.281872626693165,-1.08697692899759,-1.85125979422576,4.39758406033239,-1.91830345905032,0,-0.187290601396752,0,-1.77368417596416,-1.16472174492195,-1.07077068618926,0,0.638519859012302,-1.31394704050989,1.12502709429346,-0.117171063264443,5.40295342047466,-2.1150787387375,10.4303903809688,-2.12033016866184,-1.55499466432202,3.21608879957836,0,0,7.47732848420476,-5.43730383231343,0.364646565521453
"pde-3 II_+_14936365_14944290_14944655_14945215",0,-5.43324805759499,0.378360959710816,0.397115826346045,-0.511185193329382,0,0,0,0.328519722008445,0.397905715761527,0.317905715761527,0,0,0.397905715761527,0,0,0,0.387036150544136,0,0,0.316174946530758,0,0.397905715761527,0.397905715761527,0,0,0,0,0,0,0,0.357905715761527,0,0,0,0,0.318108707214518,0.378064445920257,0.397905715761527,0,0,0.377806766557179,0,0.397905715761527,0,0
"F13B9.1 X_+_8288156_8288313_8288436_8288599",-0.886941145118123,0,0,-0.875195397328696,-1.52469713122698,0,-2.4862102398966,0,0,-0.266783184886633,0,0,-0.524697131226983,-5.38033734085839,0.479505459303528,-1.4714912093598,-0.240451191762167,0,0.383582856027983,-1.68186023154916,-0.352431333034781,4.40602685099269,0,-0.931074252583712,0.201351057920517,0.422791910862038,0.238120930559955,0.437504463028111,1.95939806878317,0,1.86269352079749,0.765767603800966,2.4796704393954,1.20973805873113,0,0,0,0,-2.40227759226475,0,-2.66686967958804,0,2.65698298433645,0.258683701122726,0.459147748651699,3.47035140637098
"nmy-1 X_+_2910340_2910422_2910443_2911109",0.71603180777963,1.63259662792215,-0.692445799457995,0,0,0,0.383843414649866,0,0,0.65133465801791,0.980863462559093,3.02709703742256,0.263605926824338,3.00782490872384,0,0,0,0.619672382890794,0,-1.21574520363975,5.86644257623606,-1.38343833829983,-0.799742337530413,-0.213762709870756,4.86919145989275,-3.14998769480558,-2.01452181626633,5.75356574737672,-0.445294561089084,0,-5.37118498869355,-2.64530666322765,-0.80127800798052,-3.93524254697889,0,0,-0.225226869711181,0,0,-2.60259310822541,-1.23730401003363,0,0.534770885665668,-0.86543309631545,-2.91794106952688,2.20960792569153
"unc-80 V_+_20893499_20893584_20893620_20894012",0,-0.578144541815428,-2.16930463133066,3.90671038370954,0.127993215757238,0,-1.48990519716489,-0.358495489623681,-0.773286254414446,0.280966995966996,0,-0.268620732291618,-3.38036448706716,5.16310497963997,3.78337042977387,11.6345558448944,-0.552718025734055,-4.74007528612516,-0.328144541815428,-1.18590017483329,0,-0.998765992130162,-2.69297644634704,-3.76026933794626,1.53165045841917,-2.01055407834082,-1.94779752374057,-5.3083801986756,-1.84139262259882,-5.09009547536736,1.87616616812476,-0.469640446876425,1.45412034469907,0.623234316844599,0.414300329300329,0,-1.11435870595383,-0.509079918317175,11.3006617858154,-0.605922319593206,-4.69482799446372,13.3818918467673,0.493883529231849,-4.38172733777721,-1.19455609568429,-3.52730677291614
"dys-1 I_-_11545540_11545666_11545699_11546116",0,0.809862192377422,-0.205143146460462,0,0,0,0,0,0,0,0,0.702611022587553,0,-0.836369399557448,0,0,0,0,0,0,0,2.58602417237038,0.450033731187823,1.669628461034,0,1.20087984749862,0,-5.26486584321133,0.591994293727937,0,-0.213768736472136,-1.02003577017661,1.14449493360097,1.01984075708921,0,0,0,0,0,0,0,0,-0.340966021167786,0,-3.32340736148265,1.02918686705451
"egl-8 V_+_26380_28381_28699_29334",0,0,-0.152080137126754,-0.221881617484546,4.09468327231782,-0.908669242362172,0,0,0,3.95673989464932,0,0.802235542167401,0,0,0,0,0,4.05583974248164,1.24115930703723,0,0,0,0,0,0,0,0,0,-2.74510747745864,-0.630611883054812,0,-0.370394693740133,0,-1.12315996957501,0,0,0,0,0,-1.6242451697028,0,-5.23939293107537,0,0,-1.13511463707317,0
"fubl-3 X_+_17434578_17434916_17434986_17435412",-5.2240451916728,-0.428620287634082,1.08687111117809,-1.03833261192288,1.45483759792692,0,-0.234895833333333,0.385576453010123,-0.158201839203423,0.343523715937799,0.20870244900613,-0.167586438370518,5.85140245034831,-0.829891619320369,-0.333053687620563,-0.140027756622329,0.719662383891893,0.147217265581353,-0.29981314776057,-2.12074757253904,0,0.019379328713609,0.378126746490834,-0.342364425534015,-0.199403244726826,0,-0.012021709875924,0.14185545132248,0,0,-0.277310924369748,-0.278109452736318,0.697287226466768,-0.860960510541701,0.410540578967712,-3.54361510790502,0.453068142164484,-0.191138210129521,1.16373135230068,0.499365960628724,0.0992090214002815,-0.560745256880312,-0.02821277976308,0.492207179569683,2.96541090596352,-0.248877712407033
"B0001.4 IV_-_12135571_12136077_12136154_12136201",-2.37981749803421,-0.399994327723774,6.8327691803703,5.12021648319332,-1.45503740466648,-0.397411120103136,-1.64102084282678,0.815550354464861,-1.29035886505826,4.44443042095994,-2.96489793332409,1.94964831885923,0,4.00542067391929,-0.623901623184778,-0.590940862998834,-4.76681757311997,-0.296823755970881,0,4.8297885387007,0,-3.27969928862766,-5.08596165173672,-1.00634827271819,3.53511109998799,-0.811666210553152,-0.123769386124225,-4.30197957093471,-5.18018857123673,-0.303219495805946,-0.873006805442134,-3.46552567515542,-2.48310629948508,-4.34571530053945,-2.25942036470161,-0.753915506350835,3.48314109359429,-0.288085947726493,15.6622513912252,-0.147355298275081,11.5510928281741,-3.56441166065718,4.020693847517,-3.29683039675197,-4.70621610319347,-3.16667061793894
"pld-1 II_-_5090435_5090561_5090585_5090699",2.50105922156531,0,-1.63397569548872,-0.469006211301969,-0.500983372072233,0,0,0.884779076808677,0,13.1558568188914,0,9.17795117157918,0,-1.47358266110375,0,-3.67052105192312,-5.15772069664176,0.999957648237249,0,0,0,-2.24815450360889,0,1.7622780265529,0,-2.94287704208301,3.4572412038685,0,-3.45675825214118,-2.59472754504749,-2.21405563430993,-3.03336882998859,-2.05899169651278,-1.6605079872396,0,0,1.88906033411299,0,0,-4.65101064557687,8.29999390003379,-0.356214954017144,-1.28462311574714,0,-4.18288895245518,1.46179144560938
"tmc-1 X_+_1174607_1174885_1175053_1175167",0,0.503429565958338,0,0,0,0,0,0,0,0,0,0,2.44424252953879,0.834241380828396,0,2.37188230874106,0,0,0,2.37188230874106,0,-3.81842679391171,1.99257071755447,-3.67633434245864,2.29612473298349,0,0,0,0,0,0,-5.14690761320135,0,-0.12807933964184,0,0,0,0,0,0,1.67050114679956,0,-5.05131922985647,2.37188230874106,0,0.96431031918378
"R13A5.7 III_-_7569324_7569976_7570021_7570071",3.01035027324921,0,-2.70977634095862,0,1.00100867269985,0,0,0.698377093752481,0,4.76312988482106,0,1.00100867269985,0,-3.5657058281381,0,0,0,4.71720517721872,0,4.62697099866218,0,-4.58106052983323,0,-5.13344148221418,7.72373918450151,0,0,0,-0.782554864701725,-0.782554864701725,-4.25681810559081,-3.56950133612717,-0.428388198035059,-0.560332642479503,-0.532554864701725,0,-0.630769150416011,0,4.84389911559029,0,0,0,0,-0.782554864701725,-0.782554864701725,-3.28712113589384
"unc-53 II_-_11061147_11061248_11061461_11061611",-3.18578482573623,4.40452682218499,-0.158888797747494,1.50681884171188,-1.59252554280968,0,0,0,-1.29549730516956,0.441109253065775,-1.26719558311048,0,0,0,0,0,0,0,0,0,0,0,0,-0.228556950910582,0,-2.95386022831098,2.68941240522823,6.49817171589677,-3.1607049179891,0,-3.4197994893909,0,-2.02612884415781,0,0,0,-0.446643189868504,-1.37449733912612,0,-3.21506893632371,7.32744242324515,-5.12178156400106,4.51579198517496,-3.05963497992626,5.12329504807074,0
"R11F4.2 II_+_4085361_4085446_4085527_4085932",0,2.26269481429328,-0.119988958532232,-5.10840293703959,0,0,0,0.423033353048048,0.367477797492492,0,0.423033353048048,0,0,0,0.123033353048048,0,0,0,0,0.244461924476619,0,0.149223829238524,0,-0.252325896139907,0.464700019714714,0,0,0.256366686381381,0,-0.0869666469519521,0,0,0.291867296881991,0,0,0.756366686381381,0.256366686381381,0,0,-0.450941361722227,0,0,0,0,0,0
"mgl-3 IV_+_5448074_5448199_5448273_5448365",0,0,0.259014182451683,0.212286084161084,0,0.295192067067067,0.295192067067067,0,0.264889036764037,0,0,0,0.295192067067067,0,0.286571377411895,0,0,0,0,0.151252673127673,0.280040551915552,0.275584223929812,0,0.295192067067067,0,0,0,0.295192067067067,0.295192067067067,0,0,0.295192067067067,0.265780302361185,0.277334924209924,0,0,-5.09723041798096,0,0,0,0.167748458044511,0,0.295192067067067,0.295192067067067,0,0
"unc-68 V_-_6910302_6910385_6910421_6911779",-0.461383531343209,0,-0.572216032877797,0,-5.07657965193425,0,0,-0.652097275981715,0.253178344169094,2.29562890521667,0,0,0,0,-1.52293060931505,3.72943214808321,6.29771746352695,2.02217626894394,0,-1.65804070324867,0,-1.43345692510452,-1.15933728416235,-2.94510750963987,4.70755565356749,-3.07301822730276,1.54982025226941,0,-3.80521883924551,0,-1.18496801233709,0,-2.08583307445822,-1.40886801796989,3.95053956306618,0,-0.302361997321675,0,7.35389842185144,-0.646989591949269,0.24748952394539,0,-0.339062653033241,-1.03066870455314,-1.36043060931505,-1.68886729354648
"clr-1 II_+_5468983_5469108_5469174_5469387",0,-0.65720692069723,-0.358140162844799,-0.332403180606394,0,0,-0.460999639968982,-3.34513064270678,0,0.115327380952381,-0.448873587363896,-0.184984698475007,-3.59994748697684,8.07752524991095,0,-0.249799513289822,7.91322648529954,-5.04439193142128,0,-2.1278967808403,0,5.97401610556497,0,-2.59649117165501,-4.10152193591971,-1.91034766329118,4.37941182496997,13.0086103828801,-0.424333981570111,-1.35154094938624,-3.14973909393262,-2.23449661375592,2.63828820584776,1.19610847906114,0,0,0,0,-3.40314439746146,0,-1.58899515958574,-0.448539322508665,-0.446968553366024,-0.408569084413426,-1.86669871964224,-2.56135292280708
"F52G3.1 X_+_16966701_16966881_16966959_16967950",3.60216484494801,8.67910155344057,12.063924684804,0.742680813820959,0,-0.20277598844783,2.97730071077493,2.76188060809888,0.163463511079683,20.742443251019,-2.67684128955086,-0.960288093193414,0,1.1379343775797,-0.08932901875086,0.078161557910276,-3.65526489889382,0.804421373615932,0,-3.45238326403583,-0.456444168576522,-3.14766131919442,-2.09339117949677,-2.01497011185376,-2.48098903308011,0,-4.19648855206503,-4.31683204864061,-2.62447603497972,0,-3.17174112655596,-0.519485294117647,-0.546395016339869,-0.866002251917567,-2.43353059697546,-0.65281862745098,-1.41067405430961,7.14765151836818,-0.334089148857242,0,-5.04156344085749,-3.11945552998726,-2.86997753635467,-0.912976924294902,-3.83054675988997,-2.8237374967919
"mak-1 II_+_8746134_8746354_8746479_8746586",-1.67109549467947,-0.127323667169028,5.02639062657934,0.83407813813131,-4.64734765075844,-0.611535762980097,0.059909022193141,-1.75289998791099,-0.522443463592442,4.34866046410911,-5.03120749064206,0,0,0.330521591571381,-0.24713351865336,0.406591421888158,0.625084681987265,-4.57398906096221,0,0.735932562040691,-1.38036470834613,0,-0.476138879845507,1.26453544354675,1.30533826476361,-0.363491955840531,1.28190091497356,-0.16786324280765,-0.151609289460131,0,-2.51990149625657,0.338673588555377,-0.994204728358592,-1.32936038834842,-0.043532084919502,1.69139136943287,-0.225194586643631,2.76734377256805,0.885918210348651,1.16121309470194,1.94688186339772,1.26732990864043,-1.34033116364,-0.182353236917268,-0.683855202877711,2.76548212218038
"lev-10 I_+_14390458_14393324_14393449_14393545",-5.02496118653547,0,2.61032727677537,1.34901050157558,0,-0.479773555592994,0.010850542531104,0.244395585646009,0,0.450801768166783,0,0,0.971773906677352,1.93443946847158,1.42296342560544,0.160080277601887,2.07931492039804,-0.389780944635698,0,-0.195242160030892,-0.861038586858025,0,0,0,0.183479071604495,0.208260054510477,0,1.90909416004539,0,0,0,0.633077608518026,0,0.199400580651004,-3.63914953359147,0.467708333333333,-2.6084060081111,-4.25188329775577,0,0,1.57142473776326,0.209350157994967,0.444584664092673,0,0.389898231148654,0
"C30B5.2 II_+_6197719_6197805_6197968_6198025",-0.345711409519034,0.444593707518978,-1.93417227992813,-2.50104460395535,1.04314012017964,0,-1.98649750239011,-0.977359958457808,0,-1.98409173686505,0.417256877682148,-5.01833416905814,3.69951363141496,-1.09550753363254,0,1.5785327409028,0.934248468418322,0.0687500000000001,0,-0.981060592443818,0,2.58318457238579,2.7817103790103,1.89159895011807,-1.08313435064502,1.37762533849029,1.02626626974539,0.885997458056004,0.043534669106392,0.500975746794795,1.08380851992262,0,0,2.89317812908872,0,0.588090211015481,0,-1.5212304425119,-4.30472942031132,0.845383803448194,0.758778699211553,-1.07782601334856,-4.99317004976723,0.364687707721674,1.45715243348853,2.53586162911335
"C34F6.10 X_-_11234311_11234366_11234438_11234506",0.905522499253659,0,0.85249101449716,0.203615438920366,0,0,0,0,0,1.0840935286781,0,-2.89608584281461,-0.388849070620849,1.19166243782293,-1.24473580125965,1.22323519159896,0.367824680625421,0.15923076814376,-0.275762760553765,-5.01806830982371,-0.342959770114943,1.10371834306816,-0.641650903989533,-0.315362161263097,-0.755690349551888,0,0,2.78865064647176,-0.899971264508616,0.417647058823529,-0.695422221854734,-0.46045330487235,-0.325433214446372,-0.342212823725982,0,0,0,0,7.21264774818711,0,-0.248878450227753,0.439886098609846,-1.33709316020366,-1.44941678045282,0,-0.312179264416423
"T05C12.11 II_-_8169967_8170241_8170259_8170315",-1.3968818437067,0,-0.34416075527133,-0.816382977493552,0,0,0,0,-0.649716310826885,0,-0.649716310826885,-0.983049644160218,15.5484778010124,-0.869104065928926,-0.983049644160218,4.46409508247744,-0.649716310826885,0,0,0.962542334533746,-0.983049644160218,0.506445868945869,0.644907407407407,0,2.87185090210334,0,-5.0013245938051,-3.07450835448886,-0.583049644160218,0,-1.00005644688131,-2.9078416878222,-2.82547661494853,-0.383049644160218,6.87507067920495,0,0,0,-1.44636709798626,0,-3.10784168782219,0.095191096580522,-3.26498454496505,0,0,-0.049253347863922
"slo-1 V_+_18493341_18493546_18493591_18495015",-2.44978747194719,-4.79512394463382,9.03641982150486,-1.6814328448847,-4.99512394463382,-0.364983233279379,-2.38826745318544,-3.76272378439716,-0.635978619254315,-1.9825026215561,-3.91936636887624,-4.19155251606239,-3.82873333041712,5.11148110762567,-0.418284099080245,-2.65430985697282,16.6140549705637,-0.290872290679427,-2.18434309461172,-0.617310818182486,-0.745035908791364,-1.1641410744097,-3.6065111081949,-2.68909661483367,-3.79509290662885,-0.7652569068896,8.64655014393694,8.3357741605068,-1.44399609152723,10.1890432990169,-2.81732914067533,-3.83492966140853,-1.00323584859196,-2.69504629398577,0,0,17.6063682404027,-4.01810204169537,-2.1826700849209,-0.266498384794531,-3.42732816310876,-2.95366847185627,10.9286171270026,-0.717116140077629,-4.21218984084262,-2.97036789467285
"ppfr-1 I_-_9368106_9368918_9369296_9369865",-0.460253272719777,-2.16665060306986,-0.931087767739469,0,0,0,-4.22018650259951,-3.72134534460283,0,-4.429773080944,0,-3.17488069813818,-3.6385320757821,-2.56706595887452,-1.48733131850573,-4.91875544630603,-1.3117901628814,-0.533337051685909,-2.22462619827579,-0.61098421195622,0,2.33435917287308,1.12638082683986,0.53132699455389,-3.27276572515615,10.214321476488,-2.71192878015014,-2.49991216606826,5.42639854079923,0,14.7924992009597,5.39550639746727,9.20024199514252,6.31398365992068,-2.18382109309895,-1.53500997712289,-0.55175515884686,-1.89830827258613,-0.422910060376565,0.957598215057291,-4.02786971772954,-2.01700626239213,2.84834016222961,-1.24243698638813,0,-0.380632748334064
"pxf-1 IV_-_10165533_10165669_10166120_10166466",0,-4.86507619764632,0,0,0,-0.927067614779837,0,-0.575958687521484,0,0,0,0,0,0,0,0,0,-3.27282675394438,0,0,0,0,1.62530241108402,2.66888271143951,0,1.00424531503934,0,0,0,-0.243058254621051,0,1.08720731120731,1.02585611241971,0.59055247400498,0,0,0,0,-0.396093923503402,1.12424434824435,0,0,0,0,1.15379074857726,0
"pqn-22 IV_-_6023053_6023226_6023289_6024448",0.571430190113181,0,0.623468079539508,0.313101081965285,0.673197751322751,0,0,0,0,-0.907635196533982,0,0,0,0.021609407551119,1.03784369691635,-0.472374322069253,0,0,0,0,-4.8331232808835,0,0,0,0,0,0,1.72669190241155,0,0,0,0,1.19655511140627,1.01094388811668,0,0,0,0,0,0,0,0.383060837971552,0,0,0,-1.3447691478275
"vab-10 I_-_11748857_11749128_11749161_11749273",-0.880212950664896,0.403820929887106,-0.397707624431762,-1.04403595783897,0,-1.73580023375218,11.8718944893751,15.9917477560084,-1.00171146848694,15.5693505736713,0.345261243386243,0,0,0,-1.92080023375218,-2.35080023375218,-1.54310792605987,0.821381189572603,0.58654865967366,-1.08511151255498,0.481776960784314,-1.75246136332029,-2.06116608741072,-1.98930197591246,0,-1.79334681760311,0,-1.62213563747889,-2.10899262275852,0,-4.83124603114651,-1.79653167948363,-1.93130196885918,-1.90306424508769,-2.35080023375218,0,0,0,0.247129335671956,-2.10886474988121,-1.61283970743639,-0.565934990934991,-1.87674165870926,-1.65080023375218,-0.490232135870434,-1.91386085733912
"cca-1 X_-_7861307_7875810_7875844_7875901",0,0,0.384414611178765,0,0,0,0,0.2349166581514,0.517747944512098,0,0.437747944512098,0,0,0,0,1.45580424309292,-4.79589661719558,0,0,0,0,0,0,1.60495410646871,0,0,0.48997016673432,0,0,0,0,0,0.392747944512098,0.427747944512098,0,0,0,-1.21730018845872,0.517747944512098,0,0.345525722289876,0,0,-2.49408590274443,0,1.69795747792224
"etr-1 II_+_167078_167173_167386_167902",-4.78918607790655,-2.69273825320565,0,0.155060331825038,0,0.780013646484235,0,0.766574572539346,0,0,4.17433626937713,1.71377643830447,0,0.184142688451899,3.66619045730975,0,0.281565934065934,0,0,0.520999091313609,0,0.536484510826616,0.171050061050061,0,0.235434981684982,-0.674906557557879,-0.778973686081529,-0.423798432416445,0,-0.348031598031598,0,-1.32084318936408,-0.537669023395289,-0.969696944304788,0,0,0,0.248561548101022,0,0,0,0,0,0,-0.610154523770199,-0.288192245300088
"mec-2 X_+_5587798_5587987_5590327_5590475",0,0,0,0,0,0,0.452447634537992,0,0.526521708612066,0,0,0,0,0,0,0,-4.76943239742633,0.526521708612066,0,0,0,0,0.304299486389844,0.47096615305651,0,0.193188375278733,0.481067163157521,0.526521708612066,0,0,0,0,0,0,0,0,0,0,0,0.359855041945399,0,0.526521708612066,0,0,0,0.401521708612066
"maph-1.3 III_+_3846344_3846498_3846882_3846997",0,0,0,0,0,0,0.204502722633263,0,-1.40470067138814,0,0.314788012967814,-4.73750799114792,0.870189238147215,0.233344474153298,0,0,0.282183908045977,0,0,0.644288075960173,0,1.20352257148055,0,0.612790907769489,0,0.697166009803642,0.267460317460317,0,0.660330704029373,0.733979932159733,0.676287624467425,0.619694217874019,0.447433519435027,0.583979932159733,0,0,0.278238305365475,-2.61914652364406,0,0.4006465988264,0,0.605556019116255,-3.42919224368681,0.4006465988264,1.18781358518333,0.265704154002026
"ifb-2 II_+_5752721_5752816_5752867_5753453",0,0,0.137521631911396,0.169890883030647,0.368613456753221,0,-0.889283186547109,1.2753754129587,0.431592144731909,0.450548188687953,0,0,0.46849690663667,0.200075854005091,0.310163573303337,0,0,0,0.161600354912533,-0.783851292859402,0,-0.192242259909909,0,0,0,1.87458558389221,0,0,0,0,0,0,0.372035926600373,0.194098510914745,-0.459973924380704,0,0,0,0,0.298116471854062,0.225639763779528,0,0,0,0.123842024481788,-4.73684602475704
"pqn-22 IV_-_6027524_6028970_6029108_6029155",0,0,0.0647673771370422,0,0,0,0,0.743845851412128,0.489230018024309,-1.60871113608993,0,0,0,0.170193018359692,0,0,0,0,-0.248680254930255,0.161936512349656,0,0,0.869955647176412,-1.06418435371859,0.240839347807013,1.62004137045451,0,0,0,0,-0.472454322638146,0.127826227565005,0.561730414016221,0.390891479907498,0,-4.73310260562595,0,0,0,0,0.188603179016322,0,0.188350202825846,0.637056397886001,0.894624205571628,0.777241423493582
